user_id,subject,topic_name,rating,timestamp
user_17,chemistry,Unit 3 Bonding,1,1755025234
user_17,chemistry,Unit 8 Acids and Bases,4,1755025588
user_17,chemistry,Unit 7 Equilibria,4,1755025521
user_17,chemistry,Unit 10 Organic Chemistry,1,1755025390
user_17,chemistry,Unit 9 Redox,3,1755025748
user_17,business,Chapter 4 Operations,3,1755025729
user_17,business,Chapter 6 Business Growth,2,1755025226
user_17,business,Chapter 3 Finance,1,1755025134
user_17,business,Chapter 1 Business Activity,3,1755025187
user_17,business,Chapter 5 Human Resources,2,1755025601
user_17,business,Chapter 7 External Environment,2,1755025763
user_17,business,Chapter 2 Marketing,1,1755025166
user_17,business,Chapter 10 Innovation,4,1755025460
user_17,ict,Topic 10 Emerging Technologies,4,1755025631
user_17,ict,Topic 8 Programming,3,1755025800
user_17,ict,Topic 6 Internet,3,1755025590
user_17,ict,Topic 7 Multimedia,1,1755025345
user_17,ict,Topic 9 AI,5,1755025060
user_17,ict,Topic 3 Networks,3,1755025457
user_17,ict,Topic 2 Software,4,1755025023
user_17,ict,Topic 4 Databases,1,1755025362
user_17,ict,Topic 1 Hardware,3,1755025063
user_17,ict,Topic 5 Security,1,1755025614
user_18,biology,Unit 9 Human Transport,5,1755025472
user_18,biology,Unit 7 Immunity,5,1755025139
user_18,biology,Unit 8 Plant Transport,1,1755025446
user_18,biology,Unit 5 Genetics,1,1755025815
user_18,biology,Unit 10 Homeostasis,3,1755025716
user_18,biology,Unit 1 Cells,1,1755025501
user_18,biology,Unit 4 Photosynthesis,2,1755025025
user_18,biology,Unit 3 Respiration,2,1755025709
user_18,biology,Unit 6 Ecology,4,1755025434
user_18,biology,Unit 2 Enzymes,5,1755025520
user_18,chemistry,Unit 3 Bonding,1,1755025322
user_18,chemistry,Unit 6 Kinetics,1,1755025556
user_18,chemistry,Unit 9 Redox,4,1755025275
user_18,chemistry,Unit 10 Organic Chemistry,3,1755025726
user_18,chemistry,Unit 4 Stoichiometry,5,1755025879
user_18,chemistry,Unit 8 Acids and Bases,2,1755025326
user_18,chemistry,Unit 7 Equilibria,1,1755025581
user_18,chemistry,Unit 5 Energetics,2,1755025923
user_18,chemistry,Unit 1 Atomic Structure,3,1755025302
user_18,chemistry,Unit 2 Periodic Table,4,1755025117
user_18,business,Chapter 2 Marketing,1,1755025356
user_18,business,Chapter 5 Human Resources,3,1755025169
user_18,business,Chapter 7 External Environment,2,1755025334
user_18,business,Chapter 6 Business Growth,4,1755025181
user_18,business,Chapter 3 Finance,2,1755025125
user_18,business,Chapter 10 Innovation,2,1755025064
user_18,business,Chapter 1 Business Activity,3,1755025849
user_18,business,Chapter 8 Ethics,1,1755025504
user_18,business,Chapter 9 Strategic Management,5,1755025840
user_18,business,Chapter 4 Operations,5,1755025023
user_18,ict,Topic 10 Emerging Technologies,4,1755025029
user_18,ict,Topic 3 Networks,4,1755025358
user_18,ict,Topic 7 Multimedia,2,1755025977
user_18,ict,Topic 2 Software,4,1755025610
user_18,ict,Topic 8 Programming,3,1755025755
user_18,ict,Topic 6 Internet,4,1755025224
user_18,ict,Topic 5 Security,5,1755025229
user_18,ict,Topic 9 AI,3,1755025973
user_19,biology,Unit 4 Photosynthesis,5,1755025126
user_19,biology,Unit 6 Ecology,3,1755025038
user_19,biology,Unit 8 Plant Transport,4,1755025880
user_19,biology,Unit 10 Homeostasis,3,1755025552
user_19,biology,Unit 3 Respiration,1,1755025713
user_19,biology,Unit 7 Immunity,5,1755025856
user_19,biology,Unit 5 Genetics,1,1755025276
user_19,biology,Unit 1 Cells,1,1755025766
user_19,biology,Unit 9 Human Transport,2,1755025264
user_19,chemistry,Unit 9 Redox,1,1755025390
user_19,chemistry,Unit 3 Bonding,5,1755025367
user_19,chemistry,Unit 7 Equilibria,2,1755025380
user_19,chemistry,Unit 1 Atomic Structure,1,1755025368
user_19,chemistry,Unit 2 Periodic Table,2,1755025013
user_19,chemistry,Unit 4 Stoichiometry,3,1755025938
user_19,chemistry,Unit 10 Organic Chemistry,1,1755025844
user_19,chemistry,Unit 8 Acids and Bases,3,1755025795
user_19,chemistry,Unit 6 Kinetics,2,1755025125
user_19,business,Chapter 5 Human Resources,4,1755025615
user_19,business,Chapter 8 Ethics,1,1755025912
user_19,business,Chapter 3 Finance,1,1755025004
user_19,business,Chapter 7 External Environment,3,1755025205
user_19,business,Chapter 6 Business Growth,2,1755025546
user_19,business,Chapter 4 Operations,5,1755025525
user_19,ict,Topic 2 Software,1,1755025098
user_19,ict,Topic 5 Security,4,1755025596
user_19,ict,Topic 4 Databases,5,1755025001
user_19,ict,Topic 3 Networks,5,1755025573
user_19,ict,Topic 1 Hardware,2,1755025720
user_19,ict,Topic 6 Internet,2,1755025283
user_19,ict,Topic 10 Emerging Technologies,4,1755024986
user_19,ict,Topic 8 Programming,5,1755025346
user_19,ict,Topic 7 Multimedia,2,1755025569
user_20,biology,Unit 3 Respiration,1,1755025635
user_20,biology,Unit 2 Enzymes,4,1755025367
user_20,biology,Unit 6 Ecology,3,1755025750
user_20,biology,Unit 1 Cells,1,1755025350
user_20,biology,Unit 5 Genetics,1,1755025338
user_20,biology,Unit 8 Plant Transport,2,1755025735
user_20,biology,Unit 7 Immunity,1,1755025775
user_20,biology,Unit 9 Human Transport,5,1755025737
user_20,biology,Unit 10 Homeostasis,3,1755025121
user_20,chemistry,Unit 6 Kinetics,4,1755025697
user_20,chemistry,Unit 9 Redox,4,1755025631
user_20,chemistry,Unit 10 Organic Chemistry,2,1755025815
user_20,chemistry,Unit 7 Equilibria,2,1755025049
user_20,chemistry,Unit 8 Acids and Bases,4,1755025022
user_20,chemistry,Unit 2 Periodic Table,3,1755025191
user_20,business,Chapter 4 Operations,5,1755025469
user_20,business,Chapter 1 Business Activity,3,1755025022
user_20,business,Chapter 6 Business Growth,2,1755025277
user_20,business,Chapter 3 Finance,3,1755025867
user_20,business,Chapter 5 Human Resources,1,1755025871
user_20,business,Chapter 10 Innovation,3,1755025264
user_20,ict,Topic 6 Internet,3,1755025982
user_20,ict,Topic 7 Multimedia,2,1755025493
user_20,ict,Topic 9 AI,4,1755025361
user_20,ict,Topic 10 Emerging Technologies,5,1755025258
user_20,ict,Topic 4 Databases,1,1755025729
user_20,ict,Topic 8 Programming,4,1755025065
user_21,biology,Unit 10 Homeostasis,3,1755025441
user_21,biology,Unit 3 Respiration,5,1755025719
user_21,biology,Unit 5 Genetics,4,1755025155
user_21,biology,Unit 9 Human Transport,4,1755025344
user_21,biology,Unit 1 Cells,4,1755025028
user_21,biology,Unit 6 Ecology,3,1755025614
user_21,biology,Unit 7 Immunity,4,1755025266
user_21,biology,Unit 4 Photosynthesis,1,1755025061
user_21,biology,Unit 2 Enzymes,4,1755025357
user_21,chemistry,Unit 3 Bonding,3,1755025355
user_21,chemistry,Unit 1 Atomic Structure,4,1755025957
user_21,chemistry,Unit 10 Organic Chemistry,5,1755025018
user_21,chemistry,Unit 7 Equilibria,5,1755025142
user_21,chemistry,Unit 5 Energetics,4,1755025956
user_21,chemistry,Unit 4 Stoichiometry,3,1755025365
user_21,chemistry,Unit 9 Redox,4,1755025766
user_21,chemistry,Unit 6 Kinetics,1,1755025572
user_21,chemistry,Unit 8 Acids and Bases,2,1755025527
user_21,chemistry,Unit 2 Periodic Table,3,1755025392
user_21,business,Chapter 5 Human Resources,4,1755025920
user_21,business,Chapter 4 Operations,5,1755025105
user_21,business,Chapter 2 Marketing,3,1755025778
user_21,business,Chapter 1 Business Activity,3,1755025705
user_21,business,Chapter 6 Business Growth,4,1755025204
user_21,business,Chapter 8 Ethics,5,1755025277
user_21,business,Chapter 9 Strategic Management,4,1755025189
user_21,business,Chapter 3 Finance,1,1755025123
user_21,ict,Topic 8 Programming,3,1755025711
user_21,ict,Topic 3 Networks,1,1755025548
user_21,ict,Topic 10 Emerging Technologies,5,1755025282
user_21,ict,Topic 1 Hardware,3,1755025856
user_21,ict,Topic 6 Internet,2,1755025713
user_21,ict,Topic 9 AI,2,1755025797
user_22,biology,Unit 9 Human Transport,3,1755025552
user_22,biology,Unit 4 Photosynthesis,5,1755025362
user_22,biology,Unit 2 Enzymes,4,1755025807
user_22,biology,Unit 8 Plant Transport,5,1755025117
user_22,biology,Unit 7 Immunity,5,1755025890
user_22,biology,Unit 6 Ecology,1,1755025052
user_22,biology,Unit 10 Homeostasis,3,1755025392
user_22,biology,Unit 1 Cells,4,1755025523
user_22,chemistry,Unit 7 Equilibria,2,1755025884
user_22,chemistry,Unit 2 Periodic Table,5,1755025640
user_22,chemistry,Unit 3 Bonding,5,1755025171
user_22,chemistry,Unit 8 Acids and Bases,2,1755025428
user_22,chemistry,Unit 6 Kinetics,5,1755025917
user_22,chemistry,Unit 1 Atomic Structure,1,1755025836
user_22,chemistry,Unit 4 Stoichiometry,1,1755025515
user_22,chemistry,Unit 9 Redox,2,1755025296
user_22,chemistry,Unit 10 Organic Chemistry,2,1755025150
user_22,business,Chapter 4 Operations,5,1755025266
user_22,business,Chapter 6 Business Growth,2,1755025625
user_22,business,Chapter 5 Human Resources,3,1755025614
user_22,business,Chapter 7 External Environment,5,1755025080
user_22,business,Chapter 1 Business Activity,5,1755025641
user_22,business,Chapter 3 Finance,2,1755025591
user_22,business,Chapter 2 Marketing,5,1755025142
user_22,business,Chapter 8 Ethics,2,1755025659
user_22,ict,Topic 10 Emerging Technologies,5,1755025411
user_22,ict,Topic 6 Internet,5,1755025639
user_22,ict,Topic 1 Hardware,1,1755025494
user_22,ict,Topic 7 Multimedia,5,1755025281
user_22,ict,Topic 8 Programming,3,1755025479
user_22,ict,Topic 9 AI,2,1755025809
user_22,ict,Topic 5 Security,4,1755025289
user_22,ict,Topic 3 Networks,4,1755025059
user_22,ict,Topic 2 Software,1,1755025146
user_22,ict,Topic 4 Databases,4,1755025410
user_23,biology,Unit 8 Plant Transport,4,1755025118
user_23,biology,Unit 4 Photosynthesis,3,1755025512
user_23,biology,Unit 6 Ecology,5,1755025093
user_23,biology,Unit 5 Genetics,3,1755025232
user_23,biology,Unit 2 Enzymes,4,1755025110
user_23,biology,Unit 3 Respiration,3,1755025445
user_23,biology,Unit 7 Immunity,2,1755025129
user_23,biology,Unit 9 Human Transport,1,1755025036
user_23,biology,Unit 10 Homeostasis,3,1755025953
user_23,chemistry,Unit 10 Organic Chemistry,4,1755025512
user_23,chemistry,Unit 7 Equilibria,4,1755025495
user_23,chemistry,Unit 4 Stoichiometry,3,1755025494
user_23,chemistry,Unit 9 Redox,1,1755025077
user_23,chemistry,Unit 2 Periodic Table,4,1755025502
user_23,chemistry,Unit 3 Bonding,4,1755025974
user_23,chemistry,Unit 5 Energetics,2,1755025205
user_23,chemistry,Unit 1 Atomic Structure,5,1755025346
user_23,chemistry,Unit 8 Acids and Bases,1,1755025036
user_23,business,Chapter 8 Ethics,3,1755025729
user_23,business,Chapter 10 Innovation,3,1755025767
user_23,business,Chapter 5 Human Resources,4,1755025359
user_23,business,Chapter 9 Strategic Management,1,1755025395
user_23,business,Chapter 1 Business Activity,1,1755025568
user_23,business,Chapter 6 Business Growth,5,1755025184
user_23,business,Chapter 4 Operations,3,1755025551
user_23,business,Chapter 7 External Environment,3,1755025060
user_23,ict,Topic 9 AI,4,1755025367
user_23,ict,Topic 8 Programming,3,1755025556
user_23,ict,Topic 5 Security,3,1755025758
user_23,ict,Topic 7 Multimedia,2,1755025188
user_23,ict,Topic 10 Emerging Technologies,5,1755025506
user_23,ict,Topic 6 Internet,4,1755025497
user_23,ict,Topic 1 Hardware,1,1755025031
user_23,ict,Topic 4 Databases,1,1755025125
user_23,ict,Topic 3 Networks,3,1755025808
user_24,biology,Unit 9 Human Transport,2,1755025387
user_24,biology,Unit 8 Plant Transport,5,1755025742
user_24,biology,Unit 3 Respiration,3,1755025592
user_24,biology,Unit 5 Genetics,3,1755025504
user_24,biology,Unit 7 Immunity,5,1755025530
user_24,biology,Unit 2 Enzymes,4,1755025710
user_24,biology,Unit 10 Homeostasis,5,1755025291
user_24,biology,Unit 4 Photosynthesis,4,1755025820
user_24,biology,Unit 6 Ecology,1,1755025362
user_24,chemistry,Unit 2 Periodic Table,5,1755025576
user_24,chemistry,Unit 7 Equilibria,2,1755025723
user_24,chemistry,Unit 5 Energetics,1,1755025582
user_24,chemistry,Unit 9 Redox,4,1755025159
user_24,chemistry,Unit 6 Kinetics,5,1755025629
user_24,chemistry,Unit 1 Atomic Structure,5,1755025778
user_24,chemistry,Unit 4 Stoichiometry,4,1755025136
user_24,chemistry,Unit 10 Organic Chemistry,2,1755025017
user_24,business,Chapter 2 Marketing,5,1755025778
user_24,business,Chapter 4 Operations,5,1755025927
user_24,business,Chapter 1 Business Activity,4,1755025878
user_24,business,Chapter 9 Strategic Management,1,1755025707
user_24,business,Chapter 3 Finance,2,1755025516
user_24,business,Chapter 7 External Environment,2,1755025559
user_24,business,Chapter 10 Innovation,3,1755025663
user_24,business,Chapter 5 Human Resources,4,1755025523
user_24,business,Chapter 8 Ethics,4,1755025306
user_24,business,Chapter 6 Business Growth,2,1755025455
user_24,ict,Topic 6 Internet,5,1755025290
user_24,ict,Topic 9 AI,2,1755025949
user_24,ict,Topic 10 Emerging Technologies,3,1755025774
user_24,ict,Topic 8 Programming,3,1755025706
user_24,ict,Topic 7 Multimedia,2,1755025691
user_24,ict,Topic 3 Networks,4,1755025309
user_24,ict,Topic 4 Databases,4,1755025342
user_24,ict,Topic 1 Hardware,5,1755025941
user_24,ict,Topic 5 Security,3,1755025279
user_24,ict,Topic 2 Software,1,1755025572
user_25,biology,Unit 7 Immunity,4,1755025656
user_25,biology,Unit 10 Homeostasis,3,1755025750
user_25,biology,Unit 6 Ecology,4,1755025204
user_25,biology,Unit 9 Human Transport,2,1755025832
user_25,biology,Unit 2 Enzymes,5,1755025262
user_25,biology,Unit 3 Respiration,5,1755025697
user_25,biology,Unit 1 Cells,3,1755025125
user_25,biology,Unit 8 Plant Transport,1,1755025615
user_25,biology,Unit 4 Photosynthesis,5,1755025230
user_25,biology,Unit 5 Genetics,2,1755025036
user_25,chemistry,Unit 4 Stoichiometry,5,1755025936
user_25,chemistry,Unit 10 Organic Chemistry,2,1755025401
user_25,chemistry,Unit 1 Atomic Structure,4,1755025473
user_25,chemistry,Unit 8 Acids and Bases,2,1755025759
user_25,chemistry,Unit 9 Redox,3,1755025313
user_25,chemistry,Unit 3 Bonding,3,1755025646
user_25,chemistry,Unit 6 Kinetics,1,1755025914
user_25,chemistry,Unit 7 Equilibria,1,1755025652
user_25,chemistry,Unit 5 Energetics,5,1755025222
user_25,chemistry,Unit 2 Periodic Table,5,1755025741
user_25,business,Chapter 3 Finance,2,1755025944
user_25,business,Chapter 7 External Environment,3,1755025882
user_25,business,Chapter 10 Innovation,1,1755024994
user_25,business,Chapter 1 Business Activity,3,1755025566
user_25,business,Chapter 4 Operations,5,1755025094
user_25,business,Chapter 6 Business Growth,3,1755025276
user_25,ict,Topic 9 AI,3,1755025151
user_25,ict,Topic 10 Emerging Technologies,4,1755025648
user_25,ict,Topic 8 Programming,3,1755025720
user_25,ict,Topic 2 Software,2,1755024999
user_25,ict,Topic 5 Security,3,1755025794
user_25,ict,Topic 4 Databases,3,1755025566
user_25,ict,Topic 3 Networks,2,1755025164
user_25,ict,Topic 1 Hardware,5,1755025861
user_25,ict,Topic 6 Internet,4,1755025831
user_26,biology,Unit 9 Human Transport,3,1755025943
user_26,biology,Unit 6 Ecology,2,1755024991
user_26,biology,Unit 2 Enzymes,3,1755025377
user_26,biology,Unit 4 Photosynthesis,2,1755025442
user_26,biology,Unit 10 Homeostasis,3,1755025961
user_26,biology,Unit 1 Cells,3,1755025294
user_26,biology,Unit 8 Plant Transport,5,1755025725
user_26,biology,Unit 5 Genetics,5,1755024996
user_26,biology,Unit 7 Immunity,3,1755025654
user_26,chemistry,Unit 4 Stoichiometry,5,1755025930
user_26,chemistry,Unit 1 Atomic Structure,3,1755025691
user_26,chemistry,Unit 2 Periodic Table,1,1755025639
user_26,chemistry,Unit 10 Organic Chemistry,3,1755025361
user_26,chemistry,Unit 3 Bonding,5,1755025211
user_26,chemistry,Unit 8 Acids and Bases,2,1755025965
user_26,chemistry,Unit 7 Equilibria,2,1755025474
user_26,chemistry,Unit 6 Kinetics,2,1755025450
user_26,business,Chapter 6 Business Growth,5,1755025705
user_26,business,Chapter 7 External Environment,3,1755025064
user_26,business,Chapter 8 Ethics,5,1755025099
user_26,business,Chapter 9 Strategic Management,1,1755025833
user_26,business,Chapter 5 Human Resources,5,1755025909
user_26,business,Chapter 2 Marketing,5,1755025192
user_26,business,Chapter 10 Innovation,5,1755025534
user_26,business,Chapter 3 Finance,2,1755025153
user_26,business,Chapter 1 Business Activity,3,1755025859
user_26,business,Chapter 4 Operations,5,1755025437
user_26,ict,Topic 4 Databases,4,1755025120
user_26,ict,Topic 8 Programming,5,1755025410
user_26,ict,Topic 2 Software,4,1755025562
user_26,ict,Topic 5 Security,1,1755025557
user_26,ict,Topic 10 Emerging Technologies,4,1755025673
user_26,ict,Topic 1 Hardware,3,1755025725
user_27,biology,Unit 7 Immunity,1,1755025031
user_27,biology,Unit 5 Genetics,4,1755025337
user_27,biology,Unit 1 Cells,1,1755025539
user_27,biology,Unit 6 Ecology,1,1755025942
user_27,biology,Unit 2 Enzymes,1,1755025941
user_27,biology,Unit 9 Human Transport,4,1755025017
user_27,chemistry,Unit 7 Equilibria,4,1755025875
user_27,chemistry,Unit 3 Bonding,4,1755025369
user_27,chemistry,Unit 9 Redox,1,1755025684
user_27,chemistry,Unit 10 Organic Chemistry,5,1755025121
user_27,chemistry,Unit 6 Kinetics,3,1755025106
user_27,chemistry,Unit 4 Stoichiometry,2,1755025535
user_27,chemistry,Unit 8 Acids and Bases,4,1755025526
user_27,chemistry,Unit 2 Periodic Table,2,1755025730
user_27,business,Chapter 1 Business Activity,5,1755025373
user_27,business,Chapter 10 Innovation,2,1755025238
user_27,business,Chapter 5 Human Resources,4,1755025339
user_27,business,Chapter 4 Operations,2,1755025267
user_27,business,Chapter 6 Business Growth,2,1755025944
user_27,business,Chapter 8 Ethics,1,1755025017
user_27,business,Chapter 7 External Environment,4,1755025614
user_27,ict,Topic 4 Databases,4,1755025597
user_27,ict,Topic 10 Emerging Technologies,1,1755025235
user_27,ict,Topic 2 Software,1,1755025396
user_27,ict,Topic 1 Hardware,4,1755025224
user_27,ict,Topic 5 Security,5,1755025207
user_27,ict,Topic 7 Multimedia,1,1755025128
user_28,biology,Unit 5 Genetics,4,1755025292
user_28,biology,Unit 4 Photosynthesis,3,1755025047
user_28,biology,Unit 6 Ecology,5,1755025956
user_28,biology,Unit 10 Homeostasis,5,1755025885
user_28,biology,Unit 7 Immunity,2,1755025626
user_28,biology,Unit 3 Respiration,4,1755025554
user_28,biology,Unit 2 Enzymes,4,1755025033
user_28,biology,Unit 9 Human Transport,3,1755025949
user_28,biology,Unit 1 Cells,4,1755025789
user_28,biology,Unit 8 Plant Transport,5,1755025311
user_28,chemistry,Unit 7 Equilibria,3,1755025863
user_28,chemistry,Unit 3 Bonding,2,1755025810
user_28,chemistry,Unit 5 Energetics,4,1755025921
user_28,chemistry,Unit 4 Stoichiometry,1,1755025560
user_28,chemistry,Unit 2 Periodic Table,4,1755025976
user_28,chemistry,Unit 8 Acids and Bases,4,1755025555
user_28,chemistry,Unit 10 Organic Chemistry,5,1755025122
user_28,chemistry,Unit 1 Atomic Structure,4,1755025233
user_28,chemistry,Unit 9 Redox,3,1755025193
user_28,business,Chapter 2 Marketing,4,1755025674
user_28,business,Chapter 8 Ethics,5,1755025602
user_28,business,Chapter 6 Business Growth,1,1755025879
user_28,business,Chapter 1 Business Activity,1,1755025177
user_28,business,Chapter 5 Human Resources,5,1755025726
user_28,business,Chapter 10 Innovation,5,1755025207
user_28,business,Chapter 7 External Environment,4,1755025198
user_28,business,Chapter 9 Strategic Management,3,1755025295
user_28,ict,Topic 4 Databases,5,1755025705
user_28,ict,Topic 10 Emerging Technologies,2,1755025391
user_28,ict,Topic 2 Software,2,1755025550
user_28,ict,Topic 6 Internet,3,1755025779
user_28,ict,Topic 9 AI,3,1755025374
user_28,ict,Topic 8 Programming,4,1755025531
user_29,biology,Unit 5 Genetics,4,1755025764
user_29,biology,Unit 10 Homeostasis,3,1755025921
user_29,biology,Unit 6 Ecology,2,1755025364
user_29,biology,Unit 9 Human Transport,3,1755025408
user_29,biology,Unit 4 Photosynthesis,1,1755025561
user_29,biology,Unit 8 Plant Transport,2,1755025744
user_29,biology,Unit 1 Cells,2,1755025001
user_29,biology,Unit 3 Respiration,3,1755025551
user_29,chemistry,Unit 10 Organic Chemistry,5,1755025655
user_29,chemistry,Unit 7 Equilibria,3,1755025248
user_29,chemistry,Unit 5 Energetics,4,1755025974
user_29,chemistry,Unit 2 Periodic Table,4,1755025456
user_29,chemistry,Unit 9 Redox,2,1755025735
user_29,chemistry,Unit 3 Bonding,3,1755025158
user_29,chemistry,Unit 6 Kinetics,2,1755025722
user_29,chemistry,Unit 4 Stoichiometry,5,1755025485
user_29,chemistry,Unit 1 Atomic Structure,2,1755025923
user_29,chemistry,Unit 8 Acids and Bases,5,1755025642
user_29,business,Chapter 9 Strategic Management,1,1755025407
user_29,business,Chapter 1 Business Activity,2,1755025847
user_29,business,Chapter 2 Marketing,2,1755025054
user_29,business,Chapter 7 External Environment,2,1755024994
user_29,business,Chapter 6 Business Growth,2,1755025502
user_29,business,Chapter 10 Innovation,4,1755025367
user_29,ict,Topic 10 Emerging Technologies,5,1755025406
user_29,ict,Topic 8 Programming,1,1755025002
user_29,ict,Topic 9 AI,5,1755025724
user_29,ict,Topic 1 Hardware,3,1755025533
user_29,ict,Topic 7 Multimedia,3,1755025002
user_29,ict,Topic 5 Security,5,1755025817
user_30,biology,Unit 3 Respiration,3,1755025258
user_30,biology,Unit 2 Enzymes,4,1755025065
user_30,biology,Unit 9 Human Transport,3,1755025967
user_30,biology,Unit 5 Genetics,4,1755025455
user_30,biology,Unit 8 Plant Transport,5,1755025234
user_30,biology,Unit 6 Ecology,2,1755025292
user_30,biology,Unit 7 Immunity,1,1755025654
user_30,biology,Unit 10 Homeostasis,1,1755025080
user_30,biology,Unit 4 Photosynthesis,4,1755025373
user_30,chemistry,Unit 9 Redox,3,1755025564
user_30,chemistry,Unit 8 Acids and Bases,1,1755025901
user_30,chemistry,Unit 1 Atomic Structure,5,1755025926
user_30,chemistry,Unit 6 Kinetics,1,1755025220
user_30,chemistry,Unit 10 Organic Chemistry,2,1755025907
user_30,chemistry,Unit 2 Periodic Table,5,1755025471
user_30,chemistry,Unit 7 Equilibria,3,1755025032
user_30,chemistry,Unit 5 Energetics,1,1755025685
user_30,chemistry,Unit 3 Bonding,3,1755025905
user_30,business,Chapter 10 Innovation,1,1755025291
user_30,business,Chapter 1 Business Activity,2,1755025562
user_30,business,Chapter 3 Finance,2,1755025565
user_30,business,Chapter 7 External Environment,4,1755025678
user_30,business,Chapter 8 Ethics,5,1755025324
user_30,business,Chapter 9 Strategic Management,4,1755025758
user_30,business,Chapter 2 Marketing,2,1755025794
user_30,business,Chapter 6 Business Growth,1,1755025497
user_30,business,Chapter 5 Human Resources,3,1755025039
user_30,business,Chapter 4 Operations,1,1755025432
user_30,ict,Topic 2 Software,4,1755025487
user_30,ict,Topic 6 Internet,2,1755025349
user_30,ict,Topic 7 Multimedia,5,1755025948
user_30,ict,Topic 8 Programming,4,1755025427
user_30,ict,Topic 3 Networks,2,1755025681
user_30,ict,Topic 1 Hardware,5,1755025661
user_30,ict,Topic 9 AI,4,1755025072
user_31,biology,Unit 5 Genetics,3,1755025354
user_31,biology,Unit 4 Photosynthesis,1,1755025078
user_31,biology,Unit 2 Enzymes,1,1755025950
user_31,biology,Unit 1 Cells,3,1755025440
user_31,biology,Unit 3 Respiration,3,1755025764
user_31,biology,Unit 8 Plant Transport,3,1755025089
user_31,biology,Unit 9 Human Transport,2,1755025074
user_31,biology,Unit 6 Ecology,2,1755025426
user_31,biology,Unit 7 Immunity,4,1755025555
user_31,biology,Unit 10 Homeostasis,5,1755025509
user_31,chemistry,Unit 2 Periodic Table,3,1755025408
user_31,chemistry,Unit 1 Atomic Structure,4,1755025782
user_31,chemistry,Unit 10 Organic Chemistry,1,1755025727
user_31,chemistry,Unit 3 Bonding,5,1755025911
user_31,chemistry,Unit 5 Energetics,2,1755025570
user_31,chemistry,Unit 9 Redox,5,1755025158
user_31,chemistry,Unit 7 Equilibria,4,1755025158
user_31,chemistry,Unit 8 Acids and Bases,2,1755025260
user_31,chemistry,Unit 6 Kinetics,3,1755025259
user_31,business,Chapter 3 Finance,3,1755025242
user_31,business,Chapter 2 Marketing,2,1755025723
user_31,business,Chapter 10 Innovation,4,1755025593
user_31,business,Chapter 4 Operations,5,1755025185
user_31,business,Chapter 8 Ethics,4,1755025094
user_31,business,Chapter 7 External Environment,2,1755025296
user_31,business,Chapter 6 Business Growth,1,1755025956
user_31,business,Chapter 9 Strategic Management,4,1755025325
user_31,business,Chapter 1 Business Activity,5,1755025374
user_31,ict,Topic 8 Programming,3,1755025602
user_31,ict,Topic 6 Internet,2,1755025475
user_31,ict,Topic 7 Multimedia,3,1755025166
user_31,ict,Topic 10 Emerging Technologies,4,1755025976
user_31,ict,Topic 9 AI,3,1755025283
user_31,ict,Topic 5 Security,4,1755025975
user_31,ict,Topic 2 Software,5,1755025785
user_31,ict,Topic 4 Databases,2,1755025318
user_32,biology,Unit 5 Genetics,4,1755025950
user_32,biology,Unit 7 Immunity,2,1755025433
user_32,biology,Unit 6 Ecology,3,1755025836
user_32,biology,Unit 1 Cells,1,1755025823
user_32,biology,Unit 10 Homeostasis,4,1755025674
user_32,biology,Unit 2 Enzymes,4,1755025127
user_32,biology,Unit 8 Plant Transport,3,1755025232
user_32,biology,Unit 3 Respiration,3,1755025659
user_32,biology,Unit 9 Human Transport,2,1755025717
user_32,chemistry,Unit 7 Equilibria,5,1755025022
user_32,chemistry,Unit 2 Periodic Table,3,1755025703
user_32,chemistry,Unit 8 Acids and Bases,5,1755025593
user_32,chemistry,Unit 5 Energetics,1,1755025096
user_32,chemistry,Unit 4 Stoichiometry,2,1755025658
user_32,chemistry,Unit 10 Organic Chemistry,3,1755025155
user_32,chemistry,Unit 6 Kinetics,5,1755025030
user_32,chemistry,Unit 3 Bonding,5,1755025645
user_32,chemistry,Unit 9 Redox,4,1755025975
user_32,business,Chapter 7 External Environment,3,1755025385
user_32,business,Chapter 2 Marketing,4,1755025775
user_32,business,Chapter 1 Business Activity,5,1755025692
user_32,business,Chapter 8 Ethics,5,1755025139
user_32,business,Chapter 3 Finance,3,1755025010
user_32,business,Chapter 9 Strategic Management,4,1755025092
user_32,business,Chapter 5 Human Resources,3,1755025410
user_32,business,Chapter 4 Operations,1,1755025103
user_32,ict,Topic 6 Internet,3,1755025472
user_32,ict,Topic 5 Security,1,1755025433
user_32,ict,Topic 10 Emerging Technologies,4,1755025311
user_32,ict,Topic 4 Databases,1,1755025292
user_32,ict,Topic 2 Software,1,1755025814
user_32,ict,Topic 9 AI,1,1755025008
user_32,ict,Topic 7 Multimedia,3,1755025648
user_33,biology,Unit 3 Respiration,5,1755025421
user_33,biology,Unit 4 Photosynthesis,4,1755025222
user_33,biology,Unit 10 Homeostasis,4,1755025629
user_33,biology,Unit 5 Genetics,2,1755025175
user_33,biology,Unit 2 Enzymes,4,1755025390
user_33,biology,Unit 8 Plant Transport,1,1755025740
user_33,chemistry,Unit 4 Stoichiometry,5,1755025176
user_33,chemistry,Unit 8 Acids and Bases,3,1755025318
user_33,chemistry,Unit 7 Equilibria,2,1755025453
user_33,chemistry,Unit 10 Organic Chemistry,1,1755025253
user_33,chemistry,Unit 1 Atomic Structure,4,1755025525
