"input_user,input_topic,topic_name,content_score,cf_score,hybrid_score"
"user_6,Chapter 21 Business Finance - Needs and Sources,Chapter 23 Income Statements,0.020001986305495472,5.0,2.510000993152748"
"user_6,Chapter 21 Business Finance - Needs and Sources,Chapter 25 Analysis of Accountants,0.020001986305495472,4.4,2.210000993152748"
"user_6,Chapter 21 Business Finance - Needs and Sources,Chapter 15 The Marketing Mix,0.024364334604377206,4.333333333333333,2.178848833968855"
"user_6,Chapter 21 Business Finance - Needs and Sources,Chapter 14 The Marketing Mix,0.024364334604377206,4.25,2.1371821673021887"
"user_6,Chapter 7 Organisation and management,Chapter 23 Income Statements,0.03093331334533265,5.0,2.5154666566726664"
"user_6,Chapter 7 Organisation and management,""Chapter 3 Enterprise, Business Growth and Size"",0.029149533797005397,5.0,2.5145747668985026"
"user_6,Chapter 7 Organisation and management,Chapter 25 Analysis of Accountants,0.03093331334533265,4.4,2.2154666566726666"
"user_6,Chapter 7 Organisation and management,Chapter 15 The Marketing Mix,0.03767973766488699,4.333333333333333,2.18550653549911"
"user_6,Chapter 7 Organisation and management,Chapter 14 The Marketing Mix,0.03767973766488699,4.25,2.1438398688324436"
"user_6,Unit 2 Input and Output Devices,Unit 2 Input and Output Devices,1.0000000000000002,3.2857142857142856,2.142857142857143"
"user_6,Unit 2 Input and Output Devices,Unit 8 Safety and Security,0.07034371079869647,4.0,2.0351718553993483"
"user_6,Unit 2 Input and Output Devices,Unit 7 Systems Analysis and Design,0.06130273428366471,4.0,2.0306513671418323"
"user_6,Unit 2 Input and Output Devices,Unit 1 Types and Components of Computer Systems,0.05277893438570131,3.6666666666666665,1.8597228005261839"
"user_6,Unit 2 Input and Output Devices,Unit 3 Storage Devices and Media,0.3018353244138621,3.0,1.650917662206931"
"user_6,""Unit 2 Atoms, Elements and Compounds"",Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_6,""Unit 2 Atoms, Elements and Compounds"",Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_6,""Unit 2 Atoms, Elements and Compounds"",Unit 16 The Chemical Industry,0.03375528260452365,3.8333333333333335,1.9335443079689285"
"user_6,""Unit 2 Atoms, Elements and Compounds"",Unit 14 Metal Extraction,0.03157887923073818,3.75,1.890789439615369"
"user_6,""Unit 2 Atoms, Elements and Compounds"",""Unit 2 Atoms, Elements and Compounds"",1.0,2.5,1.75"
"user_6,Unit 11 Making and identifying salts,Unit 7 Chemical Changes,0.036942163091959135,4.0,2.0184710815459797"
"user_6,Unit 11 Making and identifying salts,Unit 3 Structure and Bonding,0.03336508582407812,4.0,2.016682542912039"
"user_6,Unit 11 Making and identifying salts,Unit 16 The Chemical Industry,0.02934901292435613,3.8333333333333335,1.9313411731288448"
"user_6,Unit 11 Making and identifying salts,Unit 14 Metal Extraction,0.0274567079037108,3.75,1.8887283539518553"
"user_6,Unit 11 Making and identifying salts,Unit 20 Natural Polymers,0.028574143705577155,3.4,1.7142870718527885"
"user_6,Unit 8 Plant Transport,Unit 7 Animal Nutrition,0.049595237483824786,5.0,2.5247976187419123"
"user_6,Unit 8 Plant Transport,Unit 4 Biological Molecules,0.046852380618961076,5.0,2.5234261903094803"
"user_6,Unit 8 Plant Transport,Unit 12 Respiration,0.046852380618961076,4.25,2.1484261903094803"
"user_6,Unit 8 Plant Transport,Unit 8 Plant Transport,1.0000000000000002,3.25,2.125"
"user_6,Unit 8 Plant Transport,Unit 14 Coordination and Response,0.03852223764335129,4.0,2.019261118821676"
"user_6,Unit 20 Natural Polymers,Unit 20 Natural Polymers,1.0000000000000004,3.4,2.2"
"user_6,Unit 20 Natural Polymers,Unit 7 Chemical Changes,0.04421761674761971,4.0,2.02210880837381"
"user_6,Unit 20 Natural Polymers,Unit 3 Structure and Bonding,0.03993606368008392,4.0,2.019968031840042"
"user_6,Unit 20 Natural Polymers,Unit 16 The Chemical Industry,0.03512905841977036,3.8333333333333335,1.934231195876552"
"user_6,Unit 20 Natural Polymers,Unit 14 Metal Extraction,0.03286407956717296,3.75,1.8914320397835864"
"user_6,Unit 17 Inheritance,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_6,Unit 17 Inheritance,Unit 4 Biological Molecules,0.04150861471254345,5.0,2.5207543073562717"
"user_6,Unit 17 Inheritance,Unit 12 Respiration,0.04150861471254345,4.25,2.1457543073562717"
"user_6,Unit 17 Inheritance,Unit 17 Inheritance,1.0000000000000002,3.1666666666666665,2.0833333333333335"
"user_6,Unit 17 Inheritance,Unit 14 Coordination and Response,0.034128569329426824,4.0,2.0170642846647135"
"user_6,Unit 2 Cells,Unit 7 Animal Nutrition,0.06835411884727555,5.0,2.5341770594236377"
"user_6,Unit 2 Cells,Unit 4 Biological Molecules,0.06457380497776122,5.0,2.5322869024888806"
"user_6,Unit 2 Cells,Unit 12 Respiration,0.06457380497776122,4.25,2.1572869024888806"
"user_6,Unit 2 Cells,Unit 2 Cells,1.0000000000000002,3.25,2.125"
"user_6,Unit 2 Cells,Unit 14 Coordination and Response,0.05309287229434913,4.0,2.0265464361471746"
"user_6,""Chapter 10 Marketing, Competition and the Customer"",Chapter 23 Income Statements,0.022556642536330558,5.0,2.5112783212681653"
"user_6,""Chapter 10 Marketing, Competition and the Customer"",""Chapter 3 Enterprise, Business Growth and Size"",0.02125590642746151,5.0,2.5106279532137306"
"user_6,""Chapter 10 Marketing, Competition and the Customer"",Chapter 15 The Marketing Mix,0.18857180532137774,4.333333333333333,2.2609525693273556"
"user_6,""Chapter 10 Marketing, Competition and the Customer"",Chapter 14 The Marketing Mix,0.18857180532137774,4.25,2.219285902660689"
"user_6,""Chapter 10 Marketing, Competition and the Customer"",Chapter 25 Analysis of Accountants,0.022556642536330558,4.4,2.2112783212681655"
"user_6,Unit 15 Drugs,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_6,Unit 15 Drugs,Unit 4 Biological Molecules,0.04150861471254345,5.0,2.5207543073562717"
"user_6,Unit 15 Drugs,Unit 15 Drugs,1.0000000000000002,3.3333333333333335,2.166666666666667"
"user_6,Unit 15 Drugs,Unit 12 Respiration,0.04150861471254345,4.25,2.1457543073562717"
"user_6,Unit 15 Drugs,Unit 14 Coordination and Response,0.034128569329426824,4.0,2.0170642846647135"
"user_6,Unit 13 Excretion,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_6,Unit 13 Excretion,Unit 4 Biological Molecules,0.04150861471254345,5.0,2.5207543073562717"
"user_6,Unit 13 Excretion,Unit 13 Excretion,1.0000000000000002,3.8333333333333335,2.416666666666667"
"user_6,Unit 13 Excretion,Unit 12 Respiration,0.04150861471254345,4.25,2.1457543073562717"
"user_6,Unit 13 Excretion,Unit 14 Coordination and Response,0.034128569329426824,4.0,2.0170642846647135"
"user_6,Chapter 24 Balance Sheets,Chapter 23 Income Statements,0.024097485958656392,5.0,2.5120487429793283"
"user_6,Chapter 24 Balance Sheets,""Chapter 3 Enterprise, Business Growth and Size"",0.022707896614014136,5.0,2.511353948307007"
"user_6,Chapter 24 Balance Sheets,Chapter 24 Balance Sheets,1.0,3.6666666666666665,2.333333333333333"
"user_6,Chapter 24 Balance Sheets,Chapter 25 Analysis of Accountants,0.024097485958656392,4.4,2.2120487429793285"
"user_6,Chapter 24 Balance Sheets,Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_6,Unit 9 Chemical Reactions,Unit 7 Chemical Changes,0.4156262309041928,4.0,2.2078131154520966"
"user_6,Unit 9 Chemical Reactions,Unit 16 The Chemical Industry,0.33019776324802314,3.8333333333333335,2.0817655482906785"
"user_6,Unit 9 Chemical Reactions,Unit 3 Structure and Bonding,0.05163145369891064,4.0,2.0258157268494554"
"user_6,Unit 9 Chemical Reactions,Unit 14 Metal Extraction,0.04248841889182005,3.75,1.89624420944591"
"user_6,Unit 9 Chemical Reactions,Unit 20 Natural Polymers,0.04421761674761971,3.4,1.7221088083738099"
"user_6,Unit 9 Transport in humans,Unit 7 Animal Nutrition,0.049595237483824786,5.0,2.5247976187419123"
"user_6,Unit 9 Transport in humans,Unit 4 Biological Molecules,0.046852380618961076,5.0,2.5234261903094803"
"user_6,Unit 9 Transport in humans,Unit 12 Respiration,0.046852380618961076,4.25,2.1484261903094803"
"user_6,Unit 9 Transport in humans,Unit 14 Coordination and Response,0.03852223764335129,4.0,2.019261118821676"
"user_6,Unit 9 Transport in humans,Unit 13 Excretion,0.046852380618961076,3.8333333333333335,1.9400928569761473"
"user_6,""Chapter 8 Recruitment, Selection and Training"",Chapter 23 Income Statements,0.024097485958656392,5.0,2.5120487429793283"
"user_6,""Chapter 8 Recruitment, Selection and Training"",""Chapter 3 Enterprise, Business Growth and Size"",0.022707896614014136,5.0,2.511353948307007"
"user_6,""Chapter 8 Recruitment, Selection and Training"",Chapter 25 Analysis of Accountants,0.024097485958656392,4.4,2.2120487429793285"
"user_6,""Chapter 8 Recruitment, Selection and Training"",Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_6,""Chapter 8 Recruitment, Selection and Training"",Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_6,Unit 1 Particles and Purification,Unit 7 Chemical Changes,0.05163145369891064,4.0,2.0258157268494554"
"user_6,Unit 1 Particles and Purification,Unit 3 Structure and Bonding,0.04663202529851402,4.0,2.023316012649257"
"user_6,Unit 1 Particles and Purification,Unit 16 The Chemical Industry,0.04101904369109485,3.8333333333333335,1.937176188512214"
"user_6,Unit 1 Particles and Purification,Unit 14 Metal Extraction,0.03837430253680843,3.75,1.8941871512684043"
"user_6,Unit 1 Particles and Purification,Unit 20 Natural Polymers,0.03993606368008392,3.4,1.7199680318400419"
"user_6,Chapter 14 The Marketing Mix,Chapter 14 The Marketing Mix,1.0,4.25,2.625"
"user_6,Chapter 14 The Marketing Mix,Chapter 23 Income Statements,0.02935304534528538,5.0,2.5146765226726426"
"user_6,Chapter 14 The Marketing Mix,""Chapter 3 Enterprise, Business Growth and Size"",0.027660392463794342,5.0,2.513830196231897"
"user_6,Chapter 14 The Marketing Mix,Chapter 15 The Marketing Mix,0.5173325174313808,4.333333333333333,2.425332925382357"
"user_6,Chapter 14 The Marketing Mix,Chapter 25 Analysis of Accountants,0.02935304534528538,4.4,2.214676522672643"
"user_6,Unit 10 Diseases and Immunity,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_6,Unit 10 Diseases and Immunity,Unit 4 Biological Molecules,0.034128569329426824,5.0,2.5170642846647135"
"user_6,Unit 10 Diseases and Immunity,Unit 12 Respiration,0.034128569329426824,4.25,2.1420642846647135"
"user_6,Unit 10 Diseases and Immunity,Unit 14 Coordination and Response,0.028060662889853455,4.0,2.0140303314449266"
"user_6,Unit 10 Diseases and Immunity,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_6,Unit 14 Metal Extraction,Unit 14 Metal Extraction,1.0,3.75,2.375"
"user_6,Unit 14 Metal Extraction,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_6,Unit 14 Metal Extraction,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_6,Unit 14 Metal Extraction,Unit 16 The Chemical Industry,0.03375528260452365,3.8333333333333335,1.9335443079689285"
"user_6,Unit 14 Metal Extraction,Unit 20 Natural Polymers,0.03286407956717296,3.4,1.7164320397835864"
"user_6,""Chapter 3 Enterprise, Business Growth and Size"",""Chapter 3 Enterprise, Business Growth and Size"",1.0,5.0,3.0"
"user_6,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 23 Income Statements,0.022707896614014136,5.0,2.511353948307007"
"user_6,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 25 Analysis of Accountants,0.022707896614014136,4.4,2.211353948307007"
"user_6,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 15 The Marketing Mix,0.027660392463794342,4.333333333333333,2.1804968628985635"
"user_6,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 14 The Marketing Mix,0.027660392463794342,4.25,2.138830196231897"
"user_6,Unit 5 The effects of using ICT,Unit 8 Safety and Security,0.07034371079869647,4.0,2.0351718553993483"
"user_6,Unit 5 The effects of using ICT,Unit 7 Systems Analysis and Design,0.06130273428366471,4.0,2.0306513671418323"
"user_6,Unit 5 The effects of using ICT,Unit 1 Types and Components of Computer Systems,0.05277893438570131,3.6666666666666665,1.8597228005261839"
"user_6,Unit 5 The effects of using ICT,Unit 2 Input and Output Devices,0.06130273428366471,3.2857142857142856,1.673508509998975"
"user_6,Unit 5 The effects of using ICT,Unit 3 Storage Devices and Media,0.06130273428366471,3.0,1.5306513671418323"
"user_6,Unit 21 Human Influences on Ecosystems,Unit 7 Animal Nutrition,0.031396823990635245,5.0,2.5156984119953174"
"user_6,Unit 21 Human Influences on Ecosystems,Unit 4 Biological Molecules,0.029660427542373087,5.0,2.5148302137711864"
"user_6,Unit 21 Human Influences on Ecosystems,Unit 12 Respiration,0.029660427542373087,4.25,2.1398302137711864"
"user_6,Unit 21 Human Influences on Ecosystems,Unit 14 Coordination and Response,0.02438693665713745,4.0,2.0121934683285687"
"user_6,Unit 21 Human Influences on Ecosystems,Unit 13 Excretion,0.029660427542373087,3.8333333333333335,1.9314968804378534"
"user_6,Unit 5 Enzymes,Unit 7 Animal Nutrition,0.06088777663250239,5.0,2.530443888316251"
"user_6,Unit 5 Enzymes,Unit 4 Biological Molecules,0.05752038765332439,5.0,2.5287601938266624"
"user_6,Unit 5 Enzymes,Unit 12 Respiration,0.05752038765332439,4.25,2.1537601938266624"
"user_6,Unit 5 Enzymes,Unit 14 Coordination and Response,0.047293520910703,4.0,2.0236467604553514"
"user_6,Unit 5 Enzymes,Unit 13 Excretion,0.05752038765332439,3.8333333333333335,1.945426860493329"
"user_6,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 23 Income Statements,0.019421839071919404,5.0,2.5097109195359595"
"user_6,""Chapter 18 Costs, Scale of Production and Break-even"",""Chapter 3 Enterprise, Business Growth and Size"",0.01830187242170538,5.0,2.509150936210853"
"user_6,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 25 Analysis of Accountants,0.019421839071919404,4.4,2.2097109195359597"
"user_6,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 15 The Marketing Mix,0.023657659722054764,4.333333333333333,2.178495496527694"
"user_6,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 14 The Marketing Mix,0.023657659722054764,4.25,2.1368288298610274"
"user_6,Chapter 27 Environmental and Ethical Issues,Chapter 23 Income Statements,0.02093218187610949,5.0,2.510466090938055"
"user_6,Chapter 27 Environmental and Ethical Issues,""Chapter 3 Enterprise, Business Growth and Size"",0.019725120818160965,5.0,2.5098625604090805"
"user_6,Chapter 27 Environmental and Ethical Issues,Chapter 25 Analysis of Accountants,0.02093218187610949,4.4,2.210466090938055"
"user_6,Chapter 27 Environmental and Ethical Issues,Chapter 15 The Marketing Mix,0.02549740187998687,4.333333333333333,2.17941536760666"
"user_6,Chapter 27 Environmental and Ethical Issues,Chapter 14 The Marketing Mix,0.02549740187998687,4.25,2.1377487009399934"
"user_6,Chapter 6 Motivating Workers,Chapter 23 Income Statements,0.02933706415100886,5.0,2.5146685320755044"
"user_6,Chapter 6 Motivating Workers,""Chapter 3 Enterprise, Business Growth and Size"",0.02764533283026982,5.0,2.513822666415135"
"user_6,Chapter 6 Motivating Workers,Chapter 25 Analysis of Accountants,0.02933706415100886,4.4,2.2146685320755046"
"user_6,Chapter 6 Motivating Workers,Chapter 15 The Marketing Mix,0.035735353297831056,4.333333333333333,2.184534343315582"
"user_6,Chapter 6 Motivating Workers,Chapter 14 The Marketing Mix,0.035735353297831056,4.25,2.1428676766489154"
"user_6,Chapter 11 Market Research,Chapter 23 Income Statements,0.024097485958656392,5.0,2.5120487429793283"
"user_6,Chapter 11 Market Research,""Chapter 3 Enterprise, Business Growth and Size"",0.022707896614014136,5.0,2.511353948307007"
"user_6,Chapter 11 Market Research,Chapter 25 Analysis of Accountants,0.024097485958656392,4.4,2.2120487429793285"
"user_6,Chapter 11 Market Research,Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_6,Chapter 11 Market Research,Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_6,Chapter 1 Business Activity,""Chapter 3 Enterprise, Business Growth and Size"",0.20529269247678156,5.0,2.602646346238391"
"user_6,Chapter 1 Business Activity,Chapter 23 Income Statements,0.03494477161068238,5.0,2.517472385805341"
"user_6,Chapter 1 Business Activity,Chapter 25 Analysis of Accountants,0.03494477161068238,4.4,2.2174723858053413"
"user_6,Chapter 1 Business Activity,Chapter 15 The Marketing Mix,0.0425660779480829,4.333333333333333,2.187949705640708"
"user_6,Chapter 1 Business Activity,Chapter 14 The Marketing Mix,0.0425660779480829,4.25,2.1462830389740413"
"user_6,Unit 12 The Periodic Table,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_6,Unit 12 The Periodic Table,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_6,Unit 12 The Periodic Table,Unit 16 The Chemical Industry,0.03375528260452365,3.8333333333333335,1.9335443079689285"
"user_6,Unit 12 The Periodic Table,Unit 14 Metal Extraction,0.03157887923073818,3.75,1.890789439615369"
"user_6,Unit 12 The Periodic Table,Unit 20 Natural Polymers,0.03286407956717296,3.4,1.7164320397835864"
"user_6,Chapter 15 The Marketing Mix,Chapter 15 The Marketing Mix,1.0,4.333333333333333,2.6666666666666665"
"user_6,Chapter 15 The Marketing Mix,Chapter 23 Income Statements,0.02935304534528538,5.0,2.5146765226726426"
"user_6,Chapter 15 The Marketing Mix,""Chapter 3 Enterprise, Business Growth and Size"",0.027660392463794342,5.0,2.513830196231897"
"user_6,Chapter 15 The Marketing Mix,Chapter 14 The Marketing Mix,0.5173325174313808,4.25,2.3836662587156905"
"user_6,Chapter 15 The Marketing Mix,Chapter 25 Analysis of Accountants,0.02935304534528538,4.4,2.214676522672643"
"user_6,Unit 18 The Variety of Organic Chemicals,Unit 7 Chemical Changes,0.038061864949580804,4.0,2.0190309324747906"
"user_6,Unit 18 The Variety of Organic Chemicals,Unit 3 Structure and Bonding,0.03437636793238158,4.0,2.0171881839661907"
"user_6,Unit 18 The Variety of Organic Chemicals,Unit 18 The Variety of Organic Chemicals,1.0,3.0,2.0"
"user_6,Unit 18 The Variety of Organic Chemicals,Unit 16 The Chemical Industry,0.03023856950524613,3.8333333333333335,1.9317859514192899"
"user_6,Unit 18 The Variety of Organic Chemicals,Unit 14 Metal Extraction,0.028288909493190878,3.75,1.8891444547465954"
"user_6,Unit 12 Respiration,Unit 12 Respiration,1.0000000000000002,4.25,2.625"
"user_6,Unit 12 Respiration,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_6,Unit 12 Respiration,Unit 4 Biological Molecules,0.04150861471254345,5.0,2.5207543073562717"
"user_6,Unit 12 Respiration,Unit 14 Coordination and Response,0.034128569329426824,4.0,2.0170642846647135"
"user_6,Unit 12 Respiration,Unit 13 Excretion,0.04150861471254345,3.8333333333333335,1.9374209740229384"
"user_6,Chapter 2 Classification of Business,""Chapter 3 Enterprise, Business Growth and Size"",0.20529269247678156,5.0,2.602646346238391"
"user_6,Chapter 2 Classification of Business,Chapter 23 Income Statements,0.03494477161068238,5.0,2.517472385805341"
"user_6,Chapter 2 Classification of Business,Chapter 25 Analysis of Accountants,0.03494477161068238,4.4,2.2174723858053413"
"user_6,Chapter 2 Classification of Business,Chapter 15 The Marketing Mix,0.0425660779480829,4.333333333333333,2.187949705640708"
"user_6,Chapter 2 Classification of Business,Chapter 14 The Marketing Mix,0.0425660779480829,4.25,2.1462830389740413"
"user_6,Chapter 26 Government economic objectives and policies,Chapter 23 Income Statements,0.01915417538366161,5.0,2.509577087691831"
"user_6,Chapter 26 Government economic objectives and policies,""Chapter 3 Enterprise, Business Growth and Size"",0.01804964364685676,5.0,2.5090248218234286"
"user_6,Chapter 26 Government economic objectives and policies,Chapter 26 Government economic objectives and policies,1.0000000000000004,3.5,2.25"
"user_6,Chapter 26 Government economic objectives and policies,Chapter 25 Analysis of Accountants,0.01915417538366161,4.4,2.209577087691831"
"user_6,Chapter 26 Government economic objectives and policies,Chapter 15 The Marketing Mix,0.023331619719699454,4.333333333333333,2.178332476526516"
"user_6,Unit 7 Systems Analysis and Design,Unit 7 Systems Analysis and Design,1.0000000000000002,4.0,2.5"
"user_6,Unit 7 Systems Analysis and Design,Unit 8 Safety and Security,0.07034371079869647,4.0,2.0351718553993483"
"user_6,Unit 7 Systems Analysis and Design,Unit 1 Types and Components of Computer Systems,0.2598668227229645,3.6666666666666665,1.9632667446948155"
"user_6,Unit 7 Systems Analysis and Design,Unit 2 Input and Output Devices,0.06130273428366471,3.2857142857142856,1.673508509998975"
"user_6,Unit 7 Systems Analysis and Design,Unit 3 Storage Devices and Media,0.06130273428366471,3.0,1.5306513671418323"
"user_6,Unit 6 Plant Nutrition,Unit 7 Animal Nutrition,0.49370265008529646,5.0,2.7468513250426483"
"user_6,Unit 6 Plant Nutrition,Unit 4 Biological Molecules,0.046852380618961076,5.0,2.5234261903094803"
"user_6,Unit 6 Plant Nutrition,Unit 12 Respiration,0.046852380618961076,4.25,2.1484261903094803"
"user_6,Unit 6 Plant Nutrition,Unit 14 Coordination and Response,0.03852223764335129,4.0,2.019261118821676"
"user_6,Unit 6 Plant Nutrition,Unit 6 Plant Nutrition,1.0000000000000002,3.0,2.0"
"user_6,Chapter 9 Internal and External Communication,Chapter 23 Income Statements,0.024097485958656392,5.0,2.5120487429793283"
"user_6,Chapter 9 Internal and External Communication,""Chapter 3 Enterprise, Business Growth and Size"",0.022707896614014136,5.0,2.511353948307007"
"user_6,Chapter 9 Internal and External Communication,Chapter 25 Analysis of Accountants,0.024097485958656392,4.4,2.2120487429793285"
"user_6,Chapter 9 Internal and External Communication,Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_6,Chapter 9 Internal and External Communication,Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_6,Unit 15 Air and Water,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_6,Unit 15 Air and Water,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_6,Unit 15 Air and Water,Unit 16 The Chemical Industry,0.03375528260452365,3.8333333333333335,1.9335443079689285"
"user_6,Unit 15 Air and Water,Unit 14 Metal Extraction,0.03157887923073818,3.75,1.890789439615369"
"user_6,Unit 15 Air and Water,Unit 20 Natural Polymers,0.03286407956717296,3.4,1.7164320397835864"
"user_6,Unit 11 Gas Exchange in Humans,Unit 7 Animal Nutrition,0.03229611945584579,5.0,2.516148059727923"
"user_6,Unit 11 Gas Exchange in Humans,Unit 4 Biological Molecules,0.030509987612303027,5.0,2.5152549938061517"
"user_6,Unit 11 Gas Exchange in Humans,Unit 11 Gas Exchange in Humans,1.0000000000000002,3.3333333333333335,2.166666666666667"
"user_6,Unit 11 Gas Exchange in Humans,Unit 12 Respiration,0.030509987612303027,4.25,2.1402549938061517"
"user_6,Unit 11 Gas Exchange in Humans,Unit 14 Coordination and Response,0.025085448759911984,4.0,2.012542724379956"
"user_6,Unit 1 Characteristics and Classification of Living Organisms,Unit 7 Animal Nutrition,0.03229611945584579,5.0,2.516148059727923"
"user_6,Unit 1 Characteristics and Classification of Living Organisms,Unit 4 Biological Molecules,0.030509987612303027,5.0,2.5152549938061517"
"user_6,Unit 1 Characteristics and Classification of Living Organisms,Unit 12 Respiration,0.030509987612303027,4.25,2.1402549938061517"
"user_6,Unit 1 Characteristics and Classification of Living Organisms,Unit 14 Coordination and Response,0.025085448759911984,4.0,2.012542724379956"
"user_6,Unit 1 Characteristics and Classification of Living Organisms,Unit 13 Excretion,0.030509987612303027,3.8333333333333335,1.9319216604728182"
"user_6,Unit 20 Microorganisms and biotechnology,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_6,Unit 20 Microorganisms and biotechnology,Unit 4 Biological Molecules,0.034128569329426824,5.0,2.5170642846647135"
"user_6,Unit 20 Microorganisms and biotechnology,Unit 12 Respiration,0.034128569329426824,4.25,2.1420642846647135"
"user_6,Unit 20 Microorganisms and biotechnology,Unit 14 Coordination and Response,0.028060662889853455,4.0,2.0140303314449266"
"user_6,Unit 20 Microorganisms and biotechnology,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_6,Unit 3 Storage Devices and Media,Unit 8 Safety and Security,0.07034371079869647,4.0,2.0351718553993483"
"user_6,Unit 3 Storage Devices and Media,Unit 7 Systems Analysis and Design,0.06130273428366471,4.0,2.0306513671418323"
"user_6,Unit 3 Storage Devices and Media,Unit 3 Storage Devices and Media,1.0000000000000002,3.0,2.0"
"user_6,Unit 3 Storage Devices and Media,Unit 1 Types and Components of Computer Systems,0.05277893438570131,3.6666666666666665,1.8597228005261839"
"user_6,Unit 3 Storage Devices and Media,Unit 2 Input and Output Devices,0.3018353244138621,3.2857142857142856,1.7937748050640738"
"user_6,Unit 8 Speed of Reaction,Unit 7 Chemical Changes,0.05163145369891064,4.0,2.0258157268494554"
"user_6,Unit 8 Speed of Reaction,Unit 3 Structure and Bonding,0.04663202529851402,4.0,2.023316012649257"
"user_6,Unit 8 Speed of Reaction,Unit 8 Speed of Reaction,1.0,3.0,2.0"
"user_6,Unit 8 Speed of Reaction,Unit 16 The Chemical Industry,0.04101904369109485,3.8333333333333335,1.937176188512214"
"user_6,Unit 8 Speed of Reaction,Unit 14 Metal Extraction,0.03837430253680843,3.75,1.8941871512684043"
"user_6,Unit 14 Coordination and Response,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_6,Unit 14 Coordination and Response,Unit 4 Biological Molecules,0.034128569329426824,5.0,2.5170642846647135"
"user_6,Unit 14 Coordination and Response,Unit 14 Coordination and Response,1.0000000000000002,4.0,2.5"
"user_6,Unit 14 Coordination and Response,Unit 12 Respiration,0.034128569329426824,4.25,2.1420642846647135"
"user_6,Unit 14 Coordination and Response,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_6,Unit 4 Biological Molecules,Unit 4 Biological Molecules,1.0000000000000002,5.0,3.0"
"user_6,Unit 4 Biological Molecules,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_6,Unit 4 Biological Molecules,Unit 12 Respiration,0.04150861471254345,4.25,2.1457543073562717"
"user_6,Unit 4 Biological Molecules,Unit 14 Coordination and Response,0.034128569329426824,4.0,2.0170642846647135"
"user_6,Unit 4 Biological Molecules,Unit 13 Excretion,0.04150861471254345,3.8333333333333335,1.9374209740229384"
"user_6,Unit 6 ICT Applications,Unit 8 Safety and Security,0.08718911042623481,4.0,2.0435945552131174"
"user_6,Unit 6 ICT Applications,Unit 7 Systems Analysis and Design,0.07598306669069865,4.0,2.037991533345349"
"user_6,Unit 6 ICT Applications,Unit 1 Types and Components of Computer Systems,0.06541804926246779,3.6666666666666665,1.866042357964567"
"user_6,Unit 6 ICT Applications,Unit 6 ICT Applications,1.0000000000000002,2.5,1.75"
"user_6,Unit 6 ICT Applications,Unit 2 Input and Output Devices,0.07598306669069865,3.2857142857142856,1.6808486762024921"
"user_6,Unit 19 Polymers,Unit 7 Chemical Changes,0.05482905172693526,4.0,2.0274145258634677"
"user_6,Unit 19 Polymers,Unit 3 Structure and Bonding,0.04952000271256984,4.0,2.024760001356285"
